Filename,Model,Brier Score,Sen,Spe,Acc,Pre,MCC
5l9n_ChainA.csv,ATPbind,0.0541438513618913,0.45454545454545453,0.9876543209876543,0.9239130434782609,0.8333333333333334,0.5810754390043005
5l9n_ChainA.csv,ATPseq,0.053922396552543495,0.45454545454545453,1.0,0.9347826086956522,1.0,0.6505363111794832
3ncq_ChainA.csv,ATPbind,0.045964503848562495,0.46153846153846156,0.98989898989899,0.9285714285714286,0.8571428571428571,0.5973696986377505
3ncq_ChainA.csv,ATPseq,0.04593192614482143,0.46153846153846156,0.98989898989899,0.9285714285714286,0.8571428571428571,0.5973696986377505
3ta0_aligned_filled.csv,AlphaFold0,,1.0,0.9150943396226415,0.923728813559322,0.5714285714285714,0.7231258889107332
3ta2_aligned_filled.csv,AlphaFold0,,0.9230769230769231,0.9238095238095239,0.923728813559322,0.6,0.7067461847751647
4usi_aligned_filled.csv,AlphaFold0,,0.9230769230769231,0.9290780141843972,0.9285714285714286,0.5454545454545454,0.6770199884339039
4yb7_aligned_filled.csv,AlphaFold0,,1.0,0.9719298245614035,0.9733333333333334,0.6521739130434783,0.796157821595613
6mm2_aligned_filled.csv,AlphaFold0,,0.0,0.8977272727272727,0.7596153846153846,0.0,-0.13124359177794215
7p50_aligned_filled.csv,AlphaFold0,,0.8461538461538461,0.9243697478991597,0.9166666666666666,0.55,0.6403347771559418
7dah_aligned_filled.csv,AlphaFold0,,0.75,0.9965986394557823,0.9838709677419355,0.9230769230769231,0.8240829899657374
4ozn_aligned_filled.csv,AlphaFold0,,1.0,0.9318181818181818,0.9370629370629371,0.55,0.7158910531638176
7r31_aligned_filled.csv,AlphaFold0,,0.8235294117647058,0.912621359223301,0.9,0.6086956521739131,0.6521688615893033
7r2y_aligned_filled.csv,AlphaFold0,,0.9090909090909091,0.9174311926605505,0.9166666666666666,0.5263157894736842,0.6533209359531609
7p52_aligned_filled.csv,AlphaFold0,,0.0,0.9191919191919192,0.8125,0.0,-0.1005037815259212
3lf0_aligned_filled.csv,AlphaFold0,,0.9090909090909091,0.8932038834951457,0.8947368421052632,0.47619047619047616,0.611079629508267
7r2z_aligned_filled.csv,AlphaFold0,,0.8,0.8727272727272727,0.8666666666666667,0.36363636363636365,0.4805194805194805
6ntb_aligned_filled.csv,AlphaFold0,,0.8571428571428571,0.9,0.8942307692307693,0.5714285714285714,0.6437458000082613
4rx6_aligned_filled.csv,AlphaFold0,,0.7272727272727273,0.9,0.8842975206611571,0.42105263157894735,0.4956466833087079
5l9n_aligned_filled.csv,AlphaFold0,,0.0,0.9207920792079208,0.8303571428571429,0.0,-0.09153010899703101
4aff_aligned_filled.csv,AlphaFold0,,0.0,0.9230769230769231,0.8275862068965517,0.0,-0.09245003270420485
3ncq_aligned_filled.csv,AlphaFold0,,1.0,0.9150943396226415,0.9243697478991597,0.5909090909090909,0.7353486005443064
3ta0_aligned_filled.csv,NsitePred,0.03346990677966101,0.6666666666666666,0.9716981132075472,0.940677966101695,0.7272727272727273,0.6636272979115931
3ta2_aligned_filled.csv,NsitePred,0.03646990677966102,0.6153846153846154,0.9714285714285714,0.9322033898305084,0.7272727272727273,0.6319430748250506
4usi_aligned_filled.csv,NsitePred,0.01419974025974026,0.8461538461538461,1.0,0.987012987012987,1.0,0.9134109297721474
4yb7_aligned_filled.csv,NsitePred,0.044262060000000006,0.0,1.0,0.95,0.0,0.0
6mm2_aligned_filled.csv,NsitePred,0.14149166346153844,0.0,1.0,0.8461538461538461,0.0,0.0
7p50_aligned_filled.csv,NsitePred,0.031100924242424242,0.6153846153846154,0.9747899159663865,0.9393939393939394,0.7272727272727273,0.636262888792041
7dah_aligned_filled.csv,NsitePred,0.04484438064516129,0.0,1.0,0.9483870967741935,0.0,0.0
4ozn_aligned_filled.csv,NsitePred,0.030708111888111893,0.6363636363636364,0.9696969696969697,0.9440559440559441,0.6363636363636364,0.6060606060606061
7r31_aligned_filled.csv,NsitePred,0.13123348333333332,0.0,1.0,0.8583333333333333,0.0,0.0
7r2y_aligned_filled.csv,NsitePred,0.08489909999999999,0.0,1.0,0.9083333333333333,0.0,0.0
7p52_aligned_filled.csv,NsitePred,0.03744480357142858,0.6153846153846154,0.9696969696969697,0.9285714285714286,0.7272727272727273,0.6297217204085512
3lf0_aligned_filled.csv,NsitePred,0.03860686842105263,0.6363636363636364,0.9611650485436893,0.9298245614035088,0.6363636363636364,0.5975286849073257
7r2z_aligned_filled.csv,NsitePred,0.0774991,0.0,1.0,0.9166666666666666,0.0,0.0
6ntb_aligned_filled.csv,NsitePred,0.1228955096153846,0.0,1.0,0.8653846153846154,0.0,0.0
4rx6_aligned_filled.csv,NsitePred,0.045548,0.5454545454545454,0.9545454545454546,0.9173553719008265,0.5454545454545454,0.5
5l9n_aligned_filled.csv,NsitePred,0.04811781249999999,0.5454545454545454,0.9504950495049505,0.9107142857142857,0.5454545454545454,0.495949594959496
4aff_aligned_filled.csv,NsitePred,0.04130777586206898,0.5833333333333334,0.9615384615384616,0.9224137931034483,0.6363636363636364,0.5663835456564048
3ncq_aligned_filled.csv,NsitePred,0.03471043697478993,0.6153846153846154,0.9716981132075472,0.9327731092436975,0.7272727272727273,0.6322890962246586
